5,0.2,0.6,0.9,100,0.8,0.9
5,0.1,0.6,0.9,200,0.8,0.9
5,0.2,0.3,0.9,200,0.8,0.8
5,0.2,0.9,0.6,100,0.9,0.9
5,0.1,0.9,0.6,100,0.8,0.8
